PoroId,McmId,SypId
1716482,355549,3642648
1716484,355555,3642703
1716486,355558,3642733
1716488,355559,3642743
1716490,355564,3642793
1716492,355568,3642833
1716494,355570,3642843
1716496,355572,3642863
1665373,355576,3642918
1572457,355577,3642938
1699430,355580,3642968
1716498,355582,3642988
1716500,355585,3643018
1716502,355587,3643038
1716504,355589,3643068
1716506,355591,3643108
1699431,355592,3643118
1716508,355593,3643128
1716510,320584,3643153
1552472,355595,3643163
1716512,355600,3643218
1693643,355601,3643228
1716514,355608,3643303
1716516,355614,3643373
1716518,355615,3643383
1716520,355618,3643413
1699432,355621,3643443
1699433,361250,3806229
1699434,361253,3806267
1716522,361257,3806310
1716524,361269,3806435
1716526,361271,3806470
1699435,361282,3806590
1551043,361285,3806620
1575843,361287,3806640
1716528,361292,3806690
1716530,361293,3806700
1716532,361298,3806765
1716534,361305,3806850
1716536,361306,3806860
1716538,361310,3806900
336316,361312,3806920
1716540,361313,3806930
1716542,361314,3806940
1543366,361315,3806950
1716544,361322,3807020
1716546,361324,3807040
1716548,361325,3807050
1699436,361326,3807060
1572509,361331,3807110
1716550,361333,3807130
1699437,360408,3807200
1716552,361339,3807210
1716554,361340,3807225
1716556,361341,3807235
1716558,361342,3807245
1716560,361343,3807255
323431,361347,3807310
1572611,361354,3807395
1716562,361358,3807568
1716564,361360,3807589
336392,361369,3807691
1694377,361375,3807751
1699438,361380,3807801
1716566,360407,3807831
1699439,363475,3844361
1552440,361549,3844371
1716568,363478,3844406
1699440,363492,3845217
1716570,363496,3845277
1716572,363505,3845612
1552408,363511,3845887
1634984,363517,3846037
1716574,363518,3846047
1516076,363525,3846112
1716576,363529,3846152
1716578,365605,3898782
324497,365574,3898822
1699441,365576,3898842
1699442,365607,3898902
1716580,365665,3899027
1716582,365667,3899047
1562267,365673,3899097
1716584,365677,3899142
1716586,365678,3899152
1572495,365682,3899192
1699443,365686,3899237
1699444,365687,3899247
1716588,365688,3899257
1716590,365689,3899267
1699445,365691,3899287
1716592,365694,3899332
1575641,365695,3899342
1699446,365698,3899372
1716594,365700,3899407
1575955,365701,3899417
1575699,365705,3899457
1716596,365707,3899477
1575591,365710,3899507
1716598,365712,3899527
1552410,365716,3899567
1556208,365717,3899577
1699447,365720,3899607
1716600,365723,3899637
1699448,365726,3899682
1699449,365727,3899692
1699450,365728,3899702
1716602,365729,3899712
1716604,365730,3899722
1716606,365732,3899742
1699451,365734,3899762
1716608,365737,3899797
1716610,365740,3899827
1699452,365741,3899837
1548250,365743,3899858
1553593,365745,3899883
1716612,365749,3899923
1699453,365756,3899993
1716614,365757,3900003
1716616,365761,3900048
1699454,365762,3900058
1699455,365763,3900068
1699456,365764,3900078
323273,365766,3900098
1716618,365771,3900158
1716620,365773,3900178
1716622,365775,3900198
336410,365778,3900228
1716624,365783,3900273
1716626,365787,3900318
1716628,365788,3900328
1716630,365790,3900348
1716632,365794,3900383
1716634,365795,3900393
1716636,365796,3900418
1716638,365802,3900478
1699457,365821,3900728
1716640,368938,3962389
1553597,368940,3962409
1716642,368942,3962429
1699458,368944,3962444
270675,368946,3962464
1549503,368294,3962474
1575677,368948,3962494
1546606,368951,3962524
1699459,368955,3962564
1699460,368957,3962584
1694593,368962,3962634
1716644,368963,3962644
280720,368964,3962654
1716646,368968,3962709
1716648,368970,3962729
1579472,368971,3962739
1716650,368976,3962794
1716652,368979,3962824
1555420,368983,3962859
1547099,368986,3962909
1699461,368989,3962939
1716654,368993,3962979
1716656,368994,3962989
1716658,368995,3962999
1716660,368996,3963009
1716662,369002,3963064
1716664,369006,3963104
1574696,369008,3963124
1716666,369014,3963179
1699462,369015,3963189
1716668,369017,3963209
1716670,369018,3963219
1579526,369021,3963249
1716672,369023,3963269
1716674,369024,3963279
1579446,369025,3963289
1716676,369027,3963329
1716678,369030,3963359
1716680,369032,3963379
1716682,369034,3963399
1552402,369038,3963444
1699463,369040,3963464
1546293,369041,3963474
1716684,369042,3963504
1716686,369043,3963514
1552462,369047,3963554
1716688,369051,3963609
1716692,369058,3963679
1716694,369059,3963689
1716696,369060,3963699
336390,368074,3963789
311802,368295,3963949
1716698,372297,4008148
1716700,372301,4008068
1716702,372304,4008133
1716704,372308,4008103
1716706,372310,4008113
1716708,372312,4008078
1699464,372314,4008173
1716710,372316,4008208
1554914,372317,4008223
1716712,372321,4008283
1716714,372323,4008313
1557672,372324,4008328
1716716,372330,4008508
1699465,372334,4008668
1552456,372336,4008688
1716718,372338,4008708
1716720,372340,4008728
1716722,372341,4008738
1699466,372345,4008778
1699467,372346,4008788
1716724,372347,4008798
1575757,372349,4008833
1716726,372256,4008843
1716728,372351,4008863
1699468,372354,4008893
1716730,372358,4008933
1716732,372360,4008953
1716734,372362,4008973
1716736,372363,4008983
1552563,372364,4008993
1716738,372366,4009013
1716740,372372,4009033
1546145,372373,4009043
1716742,372375,4009063
1716744,372377,4009083
1546588,372380,4009113
1716746,372382,4009133
1716748,372386,4009173
1716750,372388,4009193
1716752,372394,4009253
1716754,372396,4009273
1699469,372397,4009283
1716756,372401,4009328
1716758,372402,4009338
1716760,372406,4009378
1699470,372407,4009388
1716762,372409,4009408
1716764,372411,4009428
1716766,372414,4009458
1716768,372415,4009468
1716770,372416,4009478
1716772,372418,4009498
1716774,372420,4009528
1636116,372422,4009548
1716776,372425,4009578
1716778,372428,4009623
1716780,372434,4009683
1716782,372441,4009738
1699471,372445,4009778
1607203,372446,4009788
1716784,372448,4009808
311081,372460,4009948
311774,372259,4010003
1716786,372468,4010068
1553543,387852,4143006
1716788,387877,4143056
1716790,387887,4143076
1716792,387902,4143106
1716794,387927,4143156
1716796,387942,4143186
1716798,387952,4143206
1716800,387962,4143231
1552436,387982,4143271
1716802,387992,4143291
1716804,388002,4143316
1728951,388007,4143346
1716806,388017,4143366
324307,388037,4143406
1716808,388072,4143481
1552490,388082,4143501
1716810,388092,4143521
270649,388097,4143551
270080,388102,4143561
1548102,388107,4143571
1553585,388122,4143601
1716812,388132,4143621
1716814,388152,4143661
1716816,388167,4143691
1716818,388172,4143701
336396,388182,4143741
1543446,388187,4143751
1716820,388212,4143811
1716822,388227,4143831
1549906,388237,4143861
1716824,388267,4143921
1552400,388282,4143961
1716826,388292,4143991
1716828,388302,4144012
1716830,388312,4144038
1716832,388327,4144069
1716834,388352,4144144
1552480,388377,4144185
1716836,388387,4144216
1716838,388397,4144236
1716840,388407,4144257
1570146,388412,4144267
1716842,388417,4144278
1716844,388422,4144288
1711328,388447,4144358
1716846,388467,4144394
1716848,388477,4144417
1716850,388487,4144438
1716852,388492,4144452
1716854,388497,4144462
1716856,388507,4144490
1716858,388517,4144513
270685,388537,4144574
1557706,388552,4144594
1716860,388557,4144624
1552502,388572,4144654
1716862,388587,4144684
1716864,388597,4144719
1579306,388602,4144729
1716866,388637,4144799
1716868,388667,4144859
1716870,388692,4144929
1716872,388707,4145089
1710256,388837,4145524
1716874,394797,4169077
270669,394692,4169112
270671,394802,4169122
1716876,394702,4169199
1716878,396607,4169209
270651,394592,4169219
1716880,396617,4169244
1515607,396622,4169254
1716882,394747,4169264
1716884,381231,4169294
1716886,381228,4169314
1546263,394812,4169339
1716888,394697,4169369
1716890,394667,4169414
1716892,396637,4169439
1716894,396642,4169479
280694,396647,4169489
1716896,396652,4169514
1716898,394807,4169524
1716900,396657,4169539
324423,394742,4169579
1716902,394617,4169594
1716904,381225,4169629
1516066,394627,4169639
1716906,396662,4169699
1716908,407694,4255700
1716910,407709,4255750
1562137,407734,4260919
1601172,407754,4260929
311031,407759,4255975
1694575,407774,4256115
1716912,407784,4256135
1699472,407789,4256155
1716914,407799,4256220
1716916,407814,4256250
1574798,407859,4256320
1716918,407869,4256340
1716920,407879,4256360
1716922,407889,4256380
1716924,407909,4256420
1575639,407914,4256430
1716926,407929,4256460
1716928,407934,4256470
1716930,407949,4256500
1648693,407954,4256510
1716932,407959,4256520
285854,407979,4256550
1575717,407984,4261227
1553583,407994,4256570
1716934,408009,4256600
1575931,408029,4256650
1716936,408039,4256670
1716938,408054,4256700
336328,408069,4260949
1716940,408084,4256750
1716942,408094,4256770
1716944,408104,4256790
1716946,408114,4256810
311784,408129,4256840
1549245,408154,4256890
1716948,408159,4256900
1716950,408164,4256910
1716952,408209,4255590
1716954,408214,4255600
1552476,408224,4255620
1716956,408234,4255640
1716958,408259,4255720
1553573,408269,4255760
1716960,408284,4255830
1716962,408304,4255885
1552498,408329,4255945
1716964,408339,4255965
1716966,408344,4255985
1569302,408359,4256015
1699473,408369,4261192
1716968,408384,4256065
1716970,408404,4259435
1716972,408414,4256165
1569564,408419,4256175
1716974,408424,4256920
1553563,408444,4259445
1699474,408449,4259455
336298,408454,4256980
1716976,408484,4257040
1716978,408504,4257080
1716980,408514,4257100
1716982,408524,4257120
1716984,408534,4257140
1570861,398494,4257210
1630333,398569,4257230
1708125,408579,4257240
1557762,408614,4259475
1716986,457393,4409975
1716988,457438,4410035
1716990,457458,4410075
1716992,457468,4410095
311013,456418,4410185
311788,457573,4410205
311824,457593,4410235
1716994,457608,4410255
1716996,457623,4410285
1716998,456428,4410335
279018,457643,4410355
1717000,457673,4410415
1717002,457683,4410435
1717004,457693,4410465
1717006,457703,4410485
1717008,457708,4410495
1717010,457728,4410540
1717012,457763,4410620
1717014,457773,4410650
1717016,457793,4410700
336406,457813,4410740
1717018,457818,4410750
1717020,457843,4410800
1717022,457853,4410820
1717024,457873,4410860
1717026,457888,4410900
1717028,457913,4410950
1717030,457923,4410970
1717032,457933,4410990
1717034,457948,4411020
1717036,457963,4411070
1717038,457973,4411090
1717040,457988,4411120
1515617,457998,4411140
1717042,458008,4411170
1717044,458033,4411240
1717046,458038,4411250
1717048,458053,4411280
1717050,458073,4411320
1717052,458083,4411350
1579450,453298,4411360
1717054,453303,4411380
1717056,458093,4411390
1717058,458123,4411430
1717060,458133,4411450
1717062,458158,4411500
1717064,458163,4411520
324457,458173,4411550
1711099,458203,4411620
1575787,458218,4411675
1570972,458228,4411720
1572465,458233,4411730
1556371,456553,4411740
336452,458238,4411750
1588194,458243,4411760
1575857,456563,4411770
1717066,482924,4514320
1717068,482939,4515250
1717070,482954,4515280
1717072,482964,4515300
324523,482989,4515335
311828,482994,4515345
1515625,482999,4515355
1717074,483014,4515385
1717076,483024,4515455
1717078,483034,4515475
280726,483054,4515685
1705210,483059,4515720
1717080,483069,4515975
1717082,483099,4516270
1717084,483114,4516315
1717086,483119,4516400
1717088,483139,4516580
1717090,483144,4516600
1717092,483159,4516755
1717094,483169,4516800
1717096,483194,4516885
1717098,483199,4516905
280730,483204,4516990
1717100,483209,4517005
1717102,483219,4517055
1717104,483234,4517085
1717106,483254,4517145
1717108,483264,4517180
1717110,483284,4517240
1717112,483319,4517325
1717114,483334,4517365
1717116,483349,4517405
1717118,483359,4517430
280728,483369,4517460
280724,483384,4516745
1512680,483414,4516850
276073,483429,4516925
1717120,483434,4516935
302971,483444,4516960
1717122,483494,4516570
1717124,483499,4516590
1717126,483514,4516640
1717128,483529,4516670
1717130,483539,4516705
302967,483579,4516230
1717132,483589,4516250
1717134,483614,4516350
1717136,483624,4516390
1717138,483644,4516450
1717140,483659,4516485
1575721,483714,4515820
1575697,483759,4515925
1717142,511435,4631134
1717144,511445,4631155
1717146,511455,4631265
1717148,511480,4631355
1717150,511490,4631505
1717152,511495,4631515
1717154,511500,4631525
1713522,511535,4631865
324483,511540,4631965
267662,511545,4631975
336400,511550,4631985
1717156,511570,4632385
1717158,511580,4632765
324633,511590,4632785
1717160,511595,4632885
1717162,511615,4633060
1717164,511630,4633090
1717166,511650,4633315
1515609,511655,4633325
1717168,511660,4633335
311830,511680,4633545
1717170,511715,4633695
1717172,511720,4633705
279010,511725,4633715
1717174,511740,4634190
1717176,511750,4634210
324349,511760,4634230
1717178,511775,4634480
1717180,511800,4634575
1717182,511810,4634595
1717184,511815,4634605
314882,511825,4634625
1717186,511840,4634650
1717188,511855,4634860
1717190,511865,4634885
1717192,511880,4634950
1717194,511885,4634960
1717196,511895,4635005
1717198,511905,4635035
1717200,511925,4635215
1717202,511965,4635290
1717204,512265,4635310
1717206,512275,4635330
1717208,512280,4635340
1717210,512300,4635380
1717212,512310,4635395
1717214,512315,4635405
1717216,512350,4635475
1717218,512355,4635485
291176,512365,4635505
280688,512370,4635515
1717220,512395,4635565
1717222,512420,4635615
1717224,512435,4635645
1717226,539033,4779260
280702,539038,4779275
324605,539063,4779395
1516118,539078,4779445
299569,539088,4779490
1717228,539103,4779550
1717230,539143,4779695
1717232,539148,4779710
1717234,539158,4779745
1717236,539173,4779830
1717238,539188,4779915
1717240,539233,4780150
302874,539263,4780245
280722,539283,4780285
1717242,539303,4780405
280684,539313,4780400
1717244,539323,4780395
280696,539328,4780390
280698,539333,4780380
1717246,544911,4816219
1717248,544961,4817179
1717250,544976,4817309
279142,545006,4817794
279130,527635,4818664
1717252,545046,4818799
1717254,545096,4818954
279176,545121,4819419
1717256,545176,4819549
1717258,545321,4820234
1717260,545336,4820509
279198,545351,4820554
1717262,545376,4820929
1717264,545401,4821874
279204,545416,4821899
279224,545441,4822324
1717266,545451,4822339
1717268,545466,4822364
1717270,545491,4822409
1717272,527670,4822424
279108,545511,4822449
1717274,545526,4822569
1717276,545531,4822574
1717278,545551,4820604
279294,545576,4820229
279082,545591,4820209
279074,545616,4819554
1717280,545621,4819569
1717282,545656,4819369
1717284,545761,4819524
1588114,545836,4818189
1572439,545846,4818199
1584614,545926,4818439
279236,546101,4819114
279268,546121,4819224
290007,567083,5033795
1717286,567090,5033865
1717288,567092,5033885
1717290,567095,5033915
290283,567098,5033945
290393,567099,5033955
1717292,567104,5034010
290379,567111,5034090
290103,567116,5034140
1717294,567119,5034170
290343,567120,5034180
290279,567124,5034220
1717296,567129,5034280
1717298,567131,5034300
290351,567132,5034310
290161,567137,5034365
1707417,567171,5034430
290059,567172,5034440
1717300,567174,5034460
1717302,567176,5034480
1717304,567178,5034500
290175,567181,5034530
1717306,567185,5034580
1717308,567187,5034600
290153,567189,5034625
290125,567191,5034645
290227,567195,5034685
290251,567196,5034695
290167,567200,5034735
1717310,567203,5034765
1717312,567204,5034775
290131,567206,5034800
1717314,567210,5034845
1717316,567211,5034855
1717318,567214,5034895
290329,567216,5034905
1717320,567219,5034935
290055,567222,5034965
290347,567223,5034975
290271,567226,5035005
1717322,567228,5035030
1717324,567230,5035050
290317,567231,5035060
290171,567236,5035115
1707370,567238,5035145
290035,567240,5035185
290089,567247,5035280
290097,567248,5035300
290213,567253,5035370
1572463,567254,5035390
290247,567255,5035410
290255,567256,5035420
1667800,567263,5035525
290195,567265,5035550
290337,567267,5035570
297499,574028,5151578
1717326,574030,5151588
1717328,574025,5151563
1717330,574034,5151598
1717332,574060,5150978
1717334,574070,5151213
297525,574058,5150898
313231,574073,5151278
297561,574074,5151318
297405,574043,5151628
1717336,574062,5151033
1717338,574080,5151418
297685,574044,5151633
297433,574111,5150918
297423,574121,5151068
1717340,574125,5151108
297537,574128,5151158
297441,574130,5151228
1717342,574136,5151328
1717344,574138,5151368
297437,574141,5151843
1717346,574145,5151828
1717348,574154,5151783
1717350,574153,5151818
297599,574157,5151798
297365,574160,5151753
297503,574164,5151778
297489,574163,5151773
1717352,574167,5151738
297705,574166,5151733
1717354,574168,5151743
1717356,574169,5151748
297585,574172,5151728
1717358,574182,5151663
297613,574187,5151683
1717360,574193,5151703
1717362,574198,5151673
1578545,574202,5150418
310085,582031,5269647
1713733,582035,5269667
1717364,582039,5269702
1717366,582040,5269712
1717368,582053,5269727
1717370,582056,5269732
1717372,582072,5269772
1713723,582164,5269847
1713721,582162,5269837
1717374,582167,5269862
1717376,582176,5269897
1717378,582182,5269912
310347,582187,5269937
1717380,582185,5269927
310179,582191,5269977
1717382,582193,5269992
1717384,582200,5270052
310355,582198,5270032
1717386,582201,5270062
1717388,582413,5270222
1713717,582485,5270267
1713719,582494,5270187
1717390,582490,5270152
1717392,582495,5270192
310365,582501,5270227
310361,582500,5270217
1713727,582618,5270287
1717394,582632,5270012
310151,582638,5270022
1713729,582652,5270067
1717396,582660,5270087
1713667,582663,5270092
1713731,582668,5270107
1717398,582736,5269722
310351,582748,5269747
310251,582776,5269807
1717400,582772,5269797
310193,582789,5267030
1717402,582792,5267060
1717404,582794,5267080
1713735,582795,5267090
310231,582806,5267200
1713725,582808,5266685
1717406,582803,5267170
310267,582863,5266795
1717408,582864,5266820
1717410,582867,5266860
1717412,582868,5266875
1717414,582871,5266920
1717416,582878,5266445
1717418,582880,5266455
310053,582960,5262575
310065,582961,5262590
310081,582962,5262605
310131,582965,5262760
310121,582964,5262750
1570859,582966,5262770
310103,582963,5262735
310139,582967,5262785
310143,582968,5262795
310175,582970,5270342
310245,582971,5270353
310165,582969,5262810
310291,582972,5262850
1611096,582973,5262865
310307,582974,5262885
310323,582976,5262910
310315,582975,5262900
310339,582978,5262940
310331,582977,5262925
310343,582979,5262955
310187,582980,5262980
1717420,608428,5448238
1717422,608434,5448343
1717424,608435,5448383
1717426,608470,5448896
1717428,608481,5449041
322331,608487,5449101
1717430,608491,5449146
1717432,608494,5449186
1717434,608497,5449241
1717436,608501,5449278
1713693,608504,5449358
1694543,608506,5449378
322319,608512,5449433
1713701,608517,5449473
1713695,608521,5449503
1717438,608526,5449553
1717440,608527,5449563
1717442,608533,5449623
1717444,608535,5449643
1713697,608540,5449693
1713699,608637,5449708
1717446,608640,5449738
1717448,608644,5449768
1717450,608646,5449788
1717452,608647,5449798
1717454,608650,5449833
322359,608655,5449873
1717456,608658,5449908
1717458,608659,5449918
1713703,608665,5449993
1713705,608670,5450023
1713707,608671,5450033
1717460,608672,5450043
322219,608675,5450068
322279,608680,5345016
1574819,608681,5450118
322295,608683,5450138
322299,608684,5450148
322349,608686,5450168
322363,608687,5450178
322425,608690,5345051
322435,608691,5450198
322487,608694,5450228
322519,608695,5450238
1574652,608696,5450248
322309,608697,5345026
1519609,658504,5593631
1519423,658506,5593641
1519553,658507,5593651
1519317,658510,5593671
1519511,658521,5593721
1519447,658541,5593811
1519515,658545,5593851
1519261,658546,5593861
1519293,658583,5593911
1519289,658589,5593946
1519523,658600,5593967
1519359,658603,5593977
1519591,658623,5594027
1519469,658627,5594047
1519237,658636,5594077
1519453,658643,5594117
1519207,658647,5594137
1713715,658659,5594157
1519285,658660,5594167
1519531,658671,5594197
1519507,658675,5594227
1519303,658692,5594272
1519411,658702,5594292
1519413,658703,5594302
1519331,658718,5594347
1519349,658725,5594367
1519457,658740,5594392
1519587,658765,5594452
1519535,658769,5608228
1519163,658771,5594521
1519519,658779,5594666
1519605,658785,5594756
1519465,658787,5594776
1519527,658791,5594836
1519297,658793,5594856
1519177,658797,5594941
1519187,658798,5594951
1519195,658799,5594961
1519199,658800,5594971
1519213,658801,5594981
1519219,658802,5594991
1519241,658803,5595001
1519253,658804,5595011
1519269,658805,5595021
1519273,658806,5595031
1519313,658807,5595041
1519389,658809,5595061
1519399,658810,5595071
1519543,658811,5595081
1519557,658812,5595091
1519567,658813,5595101
1519571,658814,5595111
1519575,658815,5595121
1519581,658816,5595131
1519595,658817,5595141
1519601,658818,5595151
1519615,658819,5595161
1519637,658820,5595171
1543316,665237,5667282
1543202,665244,5667312
1543268,665246,5706440
1543188,665250,5667842
1543232,665253,5706465
1543236,665661,5706545
1543178,665255,5706605
1543228,665258,5668057
1543272,665261,5668112
1543320,665264,5706450
1543308,665665,5706875
1543312,665673,5707285
1543246,665269,5707385
1543192,665274,5706705
1543298,665278,5706855
1543182,665285,5707155
1543196,665286,5707165
1543222,665681,5707185
1543240,665287,5707195
1543276,665288,5707205
1543290,665682,5707215
1543302,665289,5707225
1554164,674015,5799612
1554060,670810,5797504
1553746,674019,5799617
1553832,674021,5797434
1554124,674024,5799622
1554160,674028,5799627
1554048,674031,5807698
1553998,674033,5797474
1553768,674037,5799632
1554090,674040,5807703
1554078,674043,5797509
1553820,674045,5797429
1553908,674055,5799642
1553796,674060,5797424
1553890,674061,5799647
1554100,674063,5797524
1554018,674065,5797489
1553836,674070,5797439
1553776,674072,5797414
1713709,674074,5797244
1554040,674076,5797499
1554120,674079,5799657
1553736,674084,5797404
1553800,674086,5799662
1553926,670814,5799667
1554014,674091,5797484
1553790,674092,5797419
1554024,674093,5797494
1554134,674094,5799672
1724542,674096,5797614
1554082,674098,5797514
1553994,674101,5799682
1554104,674104,5797529
1553894,674108,5797449
1553980,674118,5797469
1553742,674120,5799687
1554144,674124,5797544
1553732,674126,5797399
1553938,674128,5797459
1554138,674130,5797534
1553812,674133,5799692
1553942,674135,5797464
1554002,674141,5797479
1553914,670817,5799697
1554086,674152,5797519
1554128,674153,5799602
1553752,674157,5797409
1553898,674160,5797454
1553720,674161,5797164
1553724,674162,5797169
1553756,674163,5797174
1553782,670820,5797194
1553806,674164,5797199
1553850,674165,5797214
1553946,674166,5797254
1553968,674167,5797264
1553976,674168,5797269
1553984,674170,5797284
1553988,674171,5797289
1554028,670821,5737884
1554032,674172,5797314
1554056,674173,5797324
1554108,674174,5797349
1554148,674175,5797379
1554156,674176,5797384
1554168,674177,5799595
1554176,670822,5797394
1553874,674178,5797229
1568275,682064,6670322
1568029,682068,6670357
1568247,682071,6670377
1568093,682074,6670407
1567989,682078,6670442
1568151,682082,6670492
1568057,682089,6670547
1568171,682092,6670577
1568101,682093,6670597
1724556,682097,6670687
1568297,682103,6670757
1568157,682111,6670812
1568067,682116,6670852
1568143,682120,6670882
1568221,682125,6670932
1568033,682136,6671042
1567985,682143,6671107
1568251,682144,6671117
1568025,682152,6671192
1568111,682160,6671267
1568147,682166,6671327
1568105,682172,6671377
1568017,682173,6671387
1723692,682176,6671412
1568037,682178,6671432
1568161,682180,6671452
1568301,682181,6671462
1568083,682196,6671562
1567999,682198,6671582
1568005,682199,6667374
1568009,682200,6671592
1568049,682202,6671607
1568061,682204,6671622
1568073,682205,6671632
1568115,682206,6671642
1568121,682207,6671652
1568175,682208,6671662
1568179,682209,6671672
1568183,682210,6671682
1568227,682211,6671692
1568255,682212,6671702
1568283,682213,6671712
1568291,682214,6671722
1568199,682215,6671732
1568269,682216,6671742
1640752,751528,7689551
1641046,751531,7689826
1640738,751532,7689831
1640836,751536,7690316
1640784,751539,7717728
1640652,751541,7690446
1640966,751546,7690896
1640742,751557,7690951
1641084,751559,7690956
1640758,751562,7691076
1640850,751574,7717733
1640674,751577,7691381
1640790,751580,7691551
1640642,751584,7691871
1640778,751590,7693636
1640682,751591,7693641
1693688,751595,7693666
1640904,751597,7693686
1640830,751601,7693721
1640980,751603,7693741
1640802,751604,7693751
1640766,751605,7693756
1640888,751607,7693776
1640708,751608,7717743
1641018,751613,7693831
1640658,751614,7693836
1640664,751615,7693846
1640700,751616,7693856
1640730,751617,7693866
1640796,751619,7693876
1640858,751620,7693886
1640870,751621,7693896
1640878,751622,7693906
1640882,751623,7693916
1640908,751624,7693926
1640910,751625,7693936
1640956,751626,7717818
1640960,751627,7717823
1640974,751628,7693966
1641030,751629,7693976
1641054,751630,7693986
1640892,751631,7694026
1640774,751632,7694031
1641062,751633,7694041
1640994,751634,7694046
1640788,751635,7694056
1641000,751636,7694061
1640808,751637,7694091
1640952,751638,7694096
1641014,751639,7694101
1640636,751640,7694106
1641008,751641,7694111
1640722,751642,7694126
1640648,751643,7694131
1641044,751644,7694146
1640672,751645,7694151
1640992,751646,7694166
1640978,751647,7694171
1640686,751648,7694176
1640690,751649,7694181
1640920,751650,7694186
1640736,751651,7694436
1640896,751652,7694441
1640680,751653,7694446
1640654,751654,7694451
1641006,751655,7694481
1641004,751656,7694496
1641024,751657,7694501
1641022,751658,7694506
1640922,751659,7694511
1641074,751660,7694516
1641080,751661,7694521
1640746,751662,7694526
1640900,751663,7694531
1641060,751664,7694536
1640724,751665,7694541
1641028,751666,7694546
1640756,751667,7694551
1640650,751668,7694556
1640668,751669,7694561
1640948,751670,7694566
1640968,751671,7694571
1641064,751672,7694581
1640734,751673,7694591
1640996,751674,7694596
1640826,751675,7694601
1640828,751676,7694617
1640898,751677,7694642
1641034,751678,7694648
1641050,751679,7694838
1641052,751680,7694848
1640928,751681,7694853
1640932,751682,7694863
1640934,751683,7694873
1641066,751684,7694878
1640812,751685,7694888
1641070,751686,7695298
1640638,751687,7695598
1640810,751688,7695613
1640698,751689,7695623
1640868,751690,7695728
1641086,751691,7695798
1640972,751692,7695818
1640816,751693,7695983
1640728,751694,7695998
1640726,751695,7696113
1640848,751696,7696118
1641016,751697,7696313
1640818,751698,7696318
1640852,751699,7696403
1640714,751700,7696488
1640676,751701,7696573
1640964,751702,7696678
1640750,751703,7696683
1641038,751704,7696773
1641042,751705,7696783
1641040,751706,7696808
1640792,751707,7697078
1640840,751708,7697173
1640954,751709,7697188
1640644,751710,7697203
1640924,751711,7717838
1640986,751712,7697328
1640824,751713,7697423
1640782,751714,7697433
1640864,751715,7697543
1640866,751716,7698848
1640764,751717,7698858
1640770,751718,7700273
1640926,751719,7700293
1640862,751720,7700313
1641010,751721,7700378
1641068,751722,7700414
1640988,751723,7700434
1640936,751724,7700454
1640670,751725,7700474
1640814,751726,7700484
1640832,751727,7700495
1640998,751728,7700531
1640776,751729,7700541
1640990,751730,7700566
1641058,751731,7700576
1640982,751732,7700586
1640886,751733,7700596
1640710,751734,7700606
1640946,751735,7700636
1640944,751736,7700646
1640804,751737,7700691
1640720,751738,7700741
1640718,751739,7700751
1640716,751740,7700781
1641012,751741,7700791
1641076,751742,7700806
1640938,751743,7700826
1641002,751744,7700831
1640780,751745,7700841
1640822,751746,7700891
1640894,751747,7717833
1641026,751748,7700896
1640842,751749,7700901
1640748,751750,7700911
1640754,751751,7703292
1641048,751752,7703297
1640740,751753,7703047
1640640,751754,7708082
1640844,751763,7708247
1640760,751764,7708382
1640772,751765,7708597
1640906,751766,7708762
1640890,751767,7749107
1640942,751768,7709436
1641072,751769,7709491
1641020,751770,7711708
1641082,751771,7697193
1640902,751772,7697263
1640930,751773,7697278
1640702,751774,7697298
1640806,751775,7697323
1640872,751776,7697428
1640912,751777,7697443
1640914,751778,7697448
1640846,751779,7698838
1640762,751780,7700178
1640684,751781,7700278
1640662,751782,7700303
1640704,751783,7700318
1640798,751784,7700333
1640874,751785,7700348
1640940,751786,7700368
1641078,751787,7700388
1640694,751788,7700404
1640696,751789,7700424
1640856,751790,7700444
1641036,751791,7700459
1640820,751792,7700490
1640646,751584,7691876
1640656,751541,7690451
1640660,751614,7693841
1640666,751615,7693851
1640678,751577,7691386
1640688,751533,7689921
1640692,751534,7689931
1640706,751616,7693861
1640712,751608,7693786
1640732,751617,7693871
1640744,751557,7690946
1640768,751605,7693761
1640786,751539,7690431
1640794,751580,7691536
1640800,751619,7693881
1640834,751601,7693726
1640838,751536,7690321
1640854,751574,7691221
1640860,751620,7693891
1640876,751621,7693901
1640880,751622,7693911
1640884,751623,7693921
1640916,751624,7693931
1640918,751625,7693941
1640950,751545,7690801
1640958,751626,7693951
1640962,751627,7693961
1640970,751546,7690891
1640976,751628,7693971
1640984,751603,7693746
1641032,751629,7693981
1641056,751630,7693991
1641088,751559,7690961
1649520,760642,7805628
1649532,760645,7805738
1649282,760651,7806243
1649514,760652,7806253
1649400,760655,7806278
1649426,760659,7806313
1649380,760664,7806363
1649360,760668,7806398
1649338,760671,7806423
1649524,760680,7806513
1649536,760690,7806608
1649408,760692,7806623
1724566,760707,7806773
1649342,760708,7806783
1649412,760710,7806803
1649392,760711,7806813
1649486,760714,7806838
1649384,760729,7806988
1649356,760734,7807033
1649334,760738,7807068
1649496,760739,7807073
1649510,760741,7807093
1649434,760747,7807148
1649416,760749,7807168
1649420,760750,7807178
1649444,760751,7807183
1649448,760752,7807193
1649474,760753,7807198
1649314,760759,7807253
