CardId,McmId,TcgplayerProductId,34410
18836,682163,451770,
18837,682164,451771,
18838,682165,451772,
18839,682166,451773,
18840,682168,451774,
18841,682169,451775,
18842,682170,451776,
18843,682171,451777,
18844,682172,451778,
18845,682173,451779,
18846,682174,451780,
18847,682176,451782,
18848,682177,451783,
18849,682178,451784,
18850,682179,451785,
18851,682180,451786,
18852,682181,451787,
18853,682184,451789,
18854,682188,451791,
18855,682189,451792,
18856,682190,451793,
18857,682191,451794,
18858,682192,451795,
18859,682193,451796,
18860,682195,451797,
18861,682196,451798,
18862,682197,451799,
18863,682198,451800,
18864,682199,451397,
18865,682200,451801,
18866,682202,451803,
18867,682204,451805,
18868,682205,451806,
18869,682206,451807,
18870,682207,451808,
18871,682208,451809,
18872,682209,451810,
18873,682210,451811,
18874,682211,451812,
18875,682212,451813,
18876,682213,451814,
18877,682214,451815,
18878,682215,451816,
18879,682216,451817,
18880,725086,509658,
18881,725082,509653,
18882,725081,509637,
18883,725091,509671,
18884,725097,509748,
18885,725112,509728,
18886,725115,509735,
18887,725084,509655,
18888,725089,509665,
18889,725104,510900,
18890,725111,509726,
18891,725114,509733,
18892,725088,509662,
18893,725083,509654,
18894,725085,509657,
18895,725087,509660,
18896,725090,509700,
18897,725092,509672,
18898,725096,509734,
18899,725098,509751,
18900,725099,509754,
18901,725100,509757,
18902,725108,509717,
18903,725093,509692,
18904,725094,509705,
18905,725101,509762,
18906,725103,509771,
18907,725109,509724,
18908,725116,509737,
18909,725125,509761,
18910,725128,509772,
18911,725134,509800,
18912,725138,509807,
18913,725140,509812,
18914,725144,509826,
18915,725145,509829,
18916,725151,509841,
18917,725154,509850,
18918,725168,509860,
18919,725174,509876,
18920,725177,509930,
18921,725183,509790,
18922,725188,509797,
18923,725189,509801,
18924,725194,509839,
18925,725195,509842,
18926,725196,509856,
18927,725197,509865,
18928,725201,509873,
18929,725207,509883,
18930,725209,,
18931,725119,509744,
18932,725129,509774,
18933,725130,509775,
18934,725133,509798,
18935,725135,509802,
18936,725143,509823,
18937,725147,509832,
18938,725148,509834,
18939,725149,509835,
18940,725156,509853,
18941,725160,509809,
18942,725161,509811,
18943,725163,509825,
18944,725167,,
18945,725172,509871,
18946,725180,509947,
18947,725185,509792,
18948,725186,509793,
18949,725199,509868,
18950,725117,509739,
18951,725121,509747,
18952,725124,509756,
18953,725127,509770,
18954,725132,509796,
18955,725157,509858,
18956,725169,511758,
18957,725170,509863,
18958,725179,,
18959,725187,509795,
18960,725190,509804,
18961,725191,509808,
18962,725192,509814,
18963,725208,509884,
18964,725118,509742,
18965,725120,509746,
18966,725123,509755,
18967,725126,509763,
18968,725131,509794,
18969,725136,509803,
18970,725137,509805,
18971,725139,509810,
18972,725141,509816,
18973,725155,509851,
18974,725158,509862,
18975,725164,509833,
18976,725171,509867,
18977,725173,509872,
18978,725178,509931,
18979,725181,509953,
18980,725184,509791,
18981,725193,509836,
18982,725198,509866,
18983,725202,509875,
18984,725206,509880,
18985,725212,509891,
18986,725211,509890,
18987,725213,509893,
18988,725222,509920,
18989,725219,509911,
18990,725231,509938,
18991,725224,509928,
18992,725232,509939,
18993,725225,509929,
18994,725229,509936,
18995,725238,509644,
18996,725230,509937,
18997,725242,509666,
18998,725217,509901,
18999,725218,509909,
19000,725220,509912,
19001,725223,509922,
19002,725227,509934,
19003,725237,509636,
19004,725241,509664,
19005,725226,509932,
19006,725228,509935,
19007,725234,509941,
19008,725235,509942,
19009,725240,509663,
19010,725245,509673,
19011,725243,509669,
19012,725248,509696,
19013,725247,509690,
19014,725249,509698,
19015,725250,509707,
19016,725254,509718,
19017,725256,509729,
19018,725261,509764,
19019,725255,509727,
19020,725257,509730,
19021,725260,509760,
19022,725252,509713,
19023,725253,509714,
19024,725264,509773,
19025,725265,510901,
19026,725251,509711,
19027,725258,509732,
19028,725262,509766,
19029,725263,509769,
19030,733614,502568,
19031,733618,515955,
19032,733607,502561,
19033,733611,502565,
19034,733624,515994,
19035,733616,502587,
19036,733628,516016,
19037,733625,516000,
19038,733627,516006,
19039,733630,516030,
19040,733631,516036,
19041,733639,516157,
19042,733641,516163,
19043,733646,516216,
19044,733642,516170,
19045,733645,516215,
19046,750371,,
19047,750375,,
19048,750379,,
19049,750372,,
19050,750376,,
19051,750585,,
19052,750373,,
19053,750377,,
19054,750370,,
19055,750586,,
19056,750374,,
19057,750378,,
19058,751527,534132,
19059,751528,534133,
19060,751529,534136,
19061,751530,534137,
19062,751531,534139,
19063,751532,534140,
19064,751533,534142,
19065,751534,534143,
19066,751535,534149,
19067,751536,534150,
19068,751537,534152,
19069,751538,534153,
19070,751539,534154,
19071,751540,534155,
19072,751541,534156,
19073,751543,534158,
19074,751544,534161,
19075,751545,534163,
19076,751546,534165,
19077,751549,534166,
19078,751551,534167,
19079,751552,534168,
19080,751556,534169,
19081,751557,534170,
19082,751558,535993,
19083,751559,534171,
19084,751560,534173,
19085,751561,534174,
19086,751562,534175,
19087,751563,534176,
19088,751566,534177,
19089,751568,534178,
19090,751570,534179,
19091,751571,534180,
19092,751572,534181,
19093,751573,534182,
19094,751574,534183,
19095,751575,534184,
19096,751576,534185,
19097,751577,534186,
19098,751578,534187,
19099,751579,534188,
19100,751580,534190,
19101,751581,534191,
19102,751582,534192,
19103,751583,534194,
19104,751584,534197,
19105,751585,534198,
19106,751586,534210,
19107,751587,534211,
19108,751588,534387,
19109,751589,534414,
19110,751590,534415,
19111,751591,534416,
19112,751592,534417,
19113,751593,534418,
19114,751595,534419,
19115,751596,534420,
19116,751597,534421,
19117,751598,534422,
19118,751599,534423,
19119,751600,534424,
19120,751601,534425,
19121,751602,534426,
19122,751603,534427,
19123,751604,534428,
19124,751605,534429,
19125,751606,534430,
19126,751607,534431,
19127,751608,534432,
19128,751609,534433,
19129,751610,534434,
19130,751611,534435,
19131,751612,534436,
19132,751613,534437,
19133,751614,534438,
19134,751615,534439,
19135,751616,534440,
19136,751617,534441,
19137,751619,534442,
19138,751620,534443,
19139,751621,534444,
19140,751622,534445,
19141,751623,534446,
19142,751624,534447,
19143,751625,534448,
19144,751626,534449,
19145,751627,534450,
19146,751628,534451,
19147,751629,534452,
19148,751630,534453,
19149,751631,534459,
19150,751632,534460,
19151,751633,534462,
19152,751634,534463,
19153,751635,534465,
19154,751636,534466,
19155,751637,534469,
19156,751638,534470,
19157,751639,534471,
19158,751640,534472,
19159,751641,534473,
19160,751642,534475,
19161,751643,534476,
19162,751644,534478,
19163,751645,534479,
19164,751646,534481,
19165,751647,534482,
19166,751648,534483,
19167,751649,534484,
19168,751650,534485,
19169,751651,534493,
19170,751652,534494,
19171,751653,534496,
19172,751654,534497,
19173,751655,534504,
19174,751656,534507,
19175,751657,534508,
19176,751658,534510,
19177,751659,534511,
19178,751660,534512,
19179,751661,534513,
19180,751662,534514,
19181,751663,534515,
19182,751664,534516,
19183,751665,534517,
19184,751666,534518,
19185,751667,534519,
19186,751668,534520,
19187,751669,534521,
19188,751670,534522,
19189,751671,534523,
19190,751672,534525,
19191,751673,534527,
19192,751674,534528,
19193,751675,534529,
19194,751676,534533,
19195,751677,534538,
19196,751678,534540,
19197,751679,534574,
19198,751680,534576,
19199,751681,534577,
19200,751682,534579,
19201,751683,534581,
19202,751684,534582,
19203,751685,534584,
19204,751686,534616,
19205,751687,534631,
19206,751688,534634,
19207,751689,534636,
19208,751690,534642,
19209,751691,534646,
19210,751692,534650,
19211,751693,534659,
19212,751694,534662,
19213,751695,534670,
19214,751696,534671,
19215,751697,534680,
19216,751698,534681,
19217,751699,534683,
19218,751700,534685,
19219,751701,534687,
19220,751702,534693,
19221,751703,534694,
19222,751704,534697,
19223,751705,534699,
19224,751706,534704,
19225,751707,534724,
19226,751708,534728,
19227,751709,534730,
19228,751710,534733,
19229,751711,535956,
19230,751712,534749,
19231,751713,534753,
19232,751714,534755,
19233,751715,534762,
19234,751716,534921,
19235,751717,534923,
19236,751718,535089,
19237,751719,535093,
19238,751720,535097,
19239,751721,535110,
19240,751722,535118,
19241,751723,535122,
19242,751724,535126,
19243,751725,535130,
19244,751726,535132,
19245,751727,535135,
19246,751728,535143,
19247,751729,535145,
19248,751730,535149,
19249,751731,535151,
19250,751732,535153,
19251,751733,535155,
19252,751734,535157,
19253,751735,535163,
19254,751736,535165,
19255,751737,535174,
19256,751738,535183,
19257,751739,535185,
19258,751740,535191,
19259,751741,535193,
19260,751742,535196,
19261,751743,535200,
19262,751744,535201,
19263,751745,535203,
19264,751746,535213,
19265,751747,535955,
19266,751748,535214,
19267,751749,535215,
19268,751750,535217,
19269,751751,535297,
19270,751752,535299,
19271,751753,535303,
19272,751754,535524,
19273,751763,535527,
19274,751764,535530,
19275,751765,535534,
19276,751766,535537,
19277,751767,535541,
19278,751768,535559,
19279,751769,535562,
19280,751770,535654,
19281,751771,534731,
19282,751772,534736,
19283,751773,534739,
19284,751774,534743,
19285,751775,534748,
19286,751776,534754,
19287,751777,534757,
19288,751778,534758,
19289,751779,534919,
19290,751780,535085,
19291,751781,535090,
19292,751782,535095,
19293,751783,535098,
19294,751784,535101,
19295,751785,535104,
19296,751786,535108,
19297,751787,535112,
19298,751788,535116,
19299,751789,535120,
19300,751790,535124,
19301,751791,535127,
19302,751792,535134,
19303,751584,534197,
19304,751541,534156,
19305,751614,534438,
19306,751615,534439,
19307,751577,534186,
19308,751533,534142,
19309,751534,534143,
19310,751616,534440,
19311,751608,534432,
19312,751617,534441,
19313,751557,534170,
19314,751605,534429,
19315,751539,534154,
19316,751580,534190,
19317,751619,534442,
19318,751601,534425,
19319,751536,534150,
19320,751574,534183,
19321,751620,534443,
19322,751621,534444,
19323,751622,534445,
19324,751623,534446,
19325,751624,534447,
19326,751625,534448,
19327,751545,534163,
19328,751626,534449,
19329,751627,534450,
19330,751546,534165,
19331,751628,534451,
19332,751603,534427,
19333,751629,534452,
19334,751630,534453,
19335,751559,534171,
19336,750391,,
19337,750384,,
19338,750388,,
19339,750392,,
19340,750385,,
19341,750389,,
19342,750382,,
19343,750393,,
19344,750386,,
19345,750390,,
19346,750383,,
19347,750387,,
19348,760631,542646,
19349,760632,542647,
19350,760633,542648,
19351,760634,542649,
19352,760635,542650,
19353,760636,542652,
19354,760637,542653,
19355,760638,542655,
19356,760639,542759,
19357,760640,542760,
19358,760641,542669,
19359,760642,542658,
19360,760643,542761,
19361,760644,542672,
19362,760645,542676,
19363,760646,542678,
19364,760647,542762,
19365,760648,542763,
19366,760649,542764,
19367,760650,542680,
19368,760651,542765,
19369,760652,542766,
19370,760653,542767,
19371,760654,542768,
19372,760655,542769,
19373,760656,542770,
19374,760657,542771,
19375,760658,542772,
19376,760659,542773,
19377,760660,542774,
19378,760661,542775,
19379,760662,542776,
19380,760663,542777,
19381,760664,542778,
19382,760665,542779,
19383,760666,542780,
19384,760667,542781,
19385,760668,542782,
19386,760669,542783,
19387,760670,542784,
19388,760671,542785,
19389,760672,542786,
19390,760673,542787,
19391,760674,542788,
19392,760675,542789,
19393,760676,542790,
19394,760677,542791,
19395,760678,542792,
19396,760679,542793,
19397,760680,542794,
19398,760681,542795,
19399,760682,542796,
19400,760683,542797,
19401,760684,542798,
19402,760685,542799,
19403,760686,542800,
19404,760687,542801,
19405,760688,542802,
19406,760689,542803,
19407,760690,542804,
19408,760691,542805,
19409,760692,542806,
19410,760693,542807,
19411,760694,542808,
19412,760695,542809,
19413,760696,542810,
19414,760697,542811,
19415,760698,542812,
19416,760699,542813,
19417,760700,542814,
19418,760701,542815,
19419,760702,542816,
19420,760703,542817,
19421,760704,542818,
19422,760705,542819,
19423,760706,542820,
19424,760707,542821,
19425,760708,542822,
19426,760709,542823,
19427,760710,542824,
19428,760711,542825,
19429,760712,542826,
19430,760713,542827,
19431,760714,542828,
19432,760715,542829,
19433,760716,542830,
19434,760717,542831,
19435,760718,542832,
19436,760719,542833,
19437,760720,542834,
19438,760721,542835,
19439,760722,542836,
19440,760723,542837,
19441,760724,542838,
19442,760725,542839,
19443,760726,542840,
19444,760727,542841,
19445,760728,542842,
19446,760729,542843,
19447,760730,542844,
19448,760731,542845,
19449,760732,542846,
19450,760733,542847,
19451,760734,542848,
19452,760735,542849,
19453,760736,542850,
19454,760737,542851,
19455,760738,542852,
19456,760739,542853,
19457,760740,542854,
19458,760741,542855,
19459,760742,542856,
19460,760743,542857,
19461,760744,542858,
19462,760745,542859,
19463,760746,542860,
19464,760747,542861,
19465,760748,542862,
19466,760749,542863,
19467,760750,542864,
19468,760751,542865,
19469,760752,542866,
19470,760753,542867,
19471,760754,542868,
19472,760755,542869,
19473,760756,542870,
19474,760757,542871,
19475,760758,542872,
19476,760759,542873,
19477,760760,542874,
19478,760761,,
19479,760762,542876,
19480,760763,542877,
19481,760764,542878,
19482,760765,542879,
19483,760766,542880,
19484,760767,542881,
19485,760768,542882,
19486,760769,542883,
19487,760770,542651,
19488,760771,542654,
19489,760772,542656,
19490,760773,542657,
19491,760774,542659,
19492,760775,542660,
19493,760776,542661,
19494,760777,542662,
19495,760778,542663,
19496,760779,542664,
19497,760780,542665,
19498,760781,542666,
19499,760782,542667,
19500,760783,542668,
19501,760784,542670,
19502,760785,542671,
19503,760786,542673,
19504,760787,542674,
19505,760788,542675,
19506,760789,542677,
19507,760790,542679,
19508,760791,542681,
19509,760792,542682,
19510,760793,542884,
19511,760794,542885,
19512,760795,542886,
19513,760796,542887,
19514,760797,542888,
19515,760798,542889,
19516,760799,542890,
19517,760800,542891,
19518,760801,542892,
19519,760802,542893,
19520,760803,542894,
19521,760804,542895,
19522,760805,542896,
19523,760806,542897,
19524,760807,542898,
19525,760808,542899,
19526,760809,542900,
19527,760810,542901,
19528,760811,542902,
19529,760812,542903,
19530,760813,542904,
19531,760814,542905,
19532,760815,542906,
19533,760816,542907,
19534,760817,542908,
19535,760818,542909,
19536,760819,542910,
19537,760820,542911,
19538,760821,542912,
19539,760822,542913,
19540,760823,542914,
19541,760824,542915,
19542,760825,542916,
19543,760826,542917,
19544,760827,542918,
19545,760828,542919,
19546,760829,542920,
19547,760830,542921,
19548,760831,542922,
19549,760832,542923,
19550,760833,542924,
19551,760834,542925,
19552,760835,542926,
19553,760836,542927,
19554,760837,542928,
19555,760838,542929,
19556,760839,542930,
19557,760840,542931,
19558,760841,542932,
19559,760842,542933,
19560,760843,542934,
19561,760844,542935,
19562,760845,542936,
19563,760846,542937,
19564,760847,542938,
19565,760848,542939,
19566,760631,542646,
19567,760632,542647,
19568,760633,542648,
19569,760634,542649,
19570,760635,542650,
19571,760636,542652,
19572,760637,542653,
19573,760638,542655,
19574,760639,542759,
19575,760640,542760,
19576,760641,542669,
19577,760643,542761,
19578,760644,542672,
19579,760645,542676,
19580,760646,542678,
19581,760647,542762,
19582,760648,542763,
19583,760649,542764,
19584,760650,542680,
19585,760651,542765,
19586,760653,542767,
19587,760654,542768,
19588,760656,542770,
19589,760657,542771,
19590,760658,542772,
19591,760659,542773,
19592,760660,542774,
19593,760661,542775,
19594,760662,542776,
19595,760663,542777,
19596,760665,542779,
19597,760666,542780,
19598,760667,542781,
19599,760669,542783,
19600,760670,542784,
19601,760671,542785,
19602,760672,542786,
19603,760673,542787,
19604,760674,542788,
19605,760675,542789,
19606,760676,542790,
19607,760677,542791,
19608,760678,542792,
19609,760679,542793,
19610,760681,542795,
19611,760682,542796,
19612,760683,542797,
19613,760684,542798,
19614,760685,542799,
19615,760686,542800,
19616,760687,542801,
19617,760688,542802,
19618,760689,542803,
19619,760691,542805,
19620,760692,542806,
19621,760693,542807,
19622,760694,542808,
19623,760695,542809,
19624,760696,542810,
19625,760697,542811,
19626,760698,542812,
19627,760699,542813,
19628,760700,542814,
19629,760701,542815,
19630,760702,542816,
19631,760703,542817,
19632,760704,542818,
19633,760705,542819,
19634,760706,542820,
19635,760707,542821,
19636,760708,542822,
19637,760709,542823,
19638,760710,542824,
19639,760712,542826,
19640,760713,542827,
19641,760714,542828,
19642,760715,542829,
19643,760716,542830,
19644,760717,542831,
19645,760718,542832,
19646,760719,542833,
19647,760720,542834,
19648,760721,542835,
19649,760722,542836,
19650,760723,542837,
19651,760724,542838,
19652,760725,542839,
19653,760726,542840,
19654,760727,542841,
19655,760728,542842,
19656,760730,542844,
19657,760731,542845,
19658,760732,542846,
19659,760733,542847,
19660,760735,542849,
19661,760736,542850,
19662,760737,542851,
19663,760739,542853,
19664,760740,542854,
19665,760742,542856,
19666,760743,542857,
19667,760744,542858,
19668,760745,542859,
19669,760746,542860,
19670,760747,542861,
19671,760748,542862,
19672,760749,542863,
19673,760751,542865,
19674,760754,542868,
19675,760755,542869,
19676,760756,542870,
19677,760757,542871,
19678,760758,542872,
19679,760759,542873,
19680,760760,542874,
19681,760761,,
19682,760762,542876,
19683,760763,542877,
19684,760764,542878,
19685,760765,542879,
19686,760766,542880,
19687,760767,542881,
19688,760768,542882,
19689,760769,542883,
19690,760770,542651,
19691,760772,542656,
19692,760773,542657,
19693,760774,542659,
19694,760775,542660,
19695,760776,542661,
19696,760777,542662,
19697,760778,542663,
19698,760779,542664,
19699,760780,542665,
19700,760781,542666,
19701,760785,542671,
19702,760786,542673,
19703,760789,542677,
19704,760790,542679,
19705,760791,542681,
19706,689750,,
19707,735364,,
19708,689751,,
19709,735366,,
19710,735367,,
19711,689753,,
19712,689755,,
19713,735368,,
19714,689757,,
19715,735370,,
19716,689758,,
19717,735371,,
19718,735372,,
19719,689760,,
19720,689762,,
19721,735373,,
19722,572231,,
19723,503775,,
19724,503740,,
19725,572228,,
19726,503760,,
19727,503725,,
19728,572232,,
19729,572225,,
19730,503745,,
19731,572229,,
19732,503765,,
19733,503730,,
19734,572233,,
19735,572226,,
19736,503750,,
19737,503715,,
19738,572230,,
19739,503770,,
19740,503735,,
19741,572227,,
19742,503755,,
19743,503720,,
19744,499860,222990,
19745,499865,222995,
19746,499870,222997,
19747,499875,222998,
19748,499880,223001,
19749,499885,223002,
19750,499890,223003,
19751,499895,222329,
19752,499900,223004,
19753,499905,223005,
19754,499910,223006,
19755,499915,223007,
19756,499920,223008,
19757,499925,223009,
19758,499930,223010,
19759,499935,222327,
19760,499940,222328,
19761,499945,223011,
19762,499950,223012,
19763,499955,223013,
19764,499960,223014,
19765,499965,223015,
19766,499970,223016,
19767,499975,223017,
19768,499980,223018,
19769,499985,223019,
19770,499990,222330,
19771,499995,223020,
19772,500000,223021,
19773,500005,223022,
19774,500010,223023,
19775,500015,223024,
19776,500020,223025,
19777,500025,223026,
19778,500030,223027,
19779,500035,223036,
19780,500040,223037,
19781,500045,223038,
19782,500050,223039,
19783,500055,223040,
19784,500060,223041,
19785,500065,223042,
19786,500070,223043,
19787,500075,223044,
19788,500080,223045,
19789,500085,223046,
19790,500090,223047,
19791,500095,223048,
19792,500100,223049,
19793,500105,223050,
19794,500110,223051,
19795,500115,223052,
19796,500120,223053,
19797,500125,223054,
19798,500130,223055,
19799,500135,223056,
19800,500140,223057,
19801,500145,223058,
19802,500150,223059,
19803,500155,223060,
19804,500160,223061,
19805,500165,223062,
19806,500170,223063,
19807,500175,223064,
19808,500180,223065,
19809,500185,223066,
19810,500190,223067,
19811,500195,223939,
19812,500200,223068,
19813,500205,223069,
19814,500210,223070,
19815,500215,223071,
19816,500220,223072,
19817,500225,223073,
19818,500230,223074,
19819,500235,223075,
19820,500240,223076,
19821,500245,223077,
19822,500250,223078,
19823,500255,223079,
19824,439553,,
19825,439938,,
19826,439573,,
19827,439538,,
19828,439923,,
19829,439558,,
19830,439943,,
19831,439578,,
19832,439543,,
19833,439928,,
19834,439563,,
19835,439948,,
19836,439583,,
19837,439548,,
19838,507870,,
19839,439933,,
19840,439568,,
19841,439953,,
19842,439918,,
19843,427231,206047,
19844,436189,208268,
19845,436194,208269,
19846,436199,208270,
19847,436204,208271,
19848,436209,208272,
19849,436214,208274,
19850,436219,208276,
19851,436224,208281,
19852,436229,208284,
19853,427156,208286,
19854,436234,208291,
19855,436239,208292,
19856,701500,208293,
19857,450318,208293,
19858,427196,208293,
19859,436244,208294,
19860,436249,208295,
19861,436254,208296,
19862,436259,208297,
19863,436264,208298,
19864,436269,208299,
19865,436274,208300,
19866,436279,208301,
19867,436284,208302,
19868,436289,208303,
19869,427181,206048,
19870,436294,208304,
19871,436299,208305,
19872,436304,208306,
19873,436309,208307,
19874,436314,208308,
19875,427161,208309,
19876,436319,208310,
19877,436324,208311,
19878,427226,208312,
19879,450573,208312,
19880,436329,208313,
19881,436334,208314,
19882,436339,208315,
19883,436344,208316,
19884,436349,208317,
19885,436354,208339,
19886,436359,208340,
19887,436364,208341,
19888,436369,208342,
19889,436374,208343,
19890,436379,208344,
19891,436384,208345,
19892,436389,208346,
19893,436394,208347,
19894,672381,208347,
19895,436399,208348,
19896,427241,206049,
19897,436404,208349,
19898,436409,208350,
19899,427211,206046,
19900,436414,208351,
19901,427166,208352,
19902,436419,208353,
19903,436424,208354,
19904,450623,208355,
19905,701501,208355,
19906,427216,208355,
19907,436429,208356,
19908,436434,208357,
19909,436439,208358,
19910,436444,208359,
19911,436449,208360,
19912,450593,208361,
19913,450598,208361,
19914,450603,208361,
19915,450608,208361,
19916,436454,208361,
19917,436459,208362,
19918,742023,208362,
19919,742024,208362,
19920,436464,208363,
19921,436469,208366,
19922,436474,208367,
19923,436479,208368,
19924,436484,208369,
19925,436489,208370,
19926,427186,206050,
19927,436494,208371,
19928,436499,208372,
19929,436504,208373,
19930,436509,208374,
19931,436514,208375,
19932,436519,208376,
19933,436524,208377,
19934,436529,208380,
19935,427206,206051,
19936,436534,208387,
19937,436539,208388,
19938,436544,208390,
19939,436549,208393,
19940,436554,208394,
19941,436559,208396,
19942,436564,208397,
19943,436569,208398,
19944,436574,208399,
19945,427221,206052,
19946,436579,208401,
19947,436584,208402,
19948,436589,208403,
19949,436594,208404,
19950,436599,208405,
19951,436604,208406,
19952,436609,208407,
19953,436614,208408,
19954,436619,208409,
19955,436624,208411,
19956,436629,208412,
19957,436634,208413,
19958,427201,206053,
19959,436644,208414,
19960,436649,208415,
19961,436654,208416,
19962,436659,208417,
19963,436664,208418,
19964,436669,208419,
19965,436674,208420,
19966,436679,208421,
19967,436684,208422,
19968,436689,208423,
19969,427191,206054,
19970,433944,208425,
19971,436694,208427,
19972,436699,208428,
19973,436704,208429,
19974,701502,208429,
19975,436709,208430,
19976,436714,208432,
19977,436719,208433,
19978,436724,208434,
19979,436729,208435,
19980,436734,208436,
19981,436739,208437,
19982,436744,208438,
19983,436749,208439,
19984,436754,208440,
19985,436759,208441,
19986,436764,208442,
19987,436769,208443,
19988,436774,208444,
19989,436779,208445,
19990,436784,208446,
19991,436789,208447,
19992,436794,208448,
19993,576520,206055,
19994,427176,206055,
19995,427171,206056,
19996,576521,206056,
19997,436799,208456,
19998,436804,208457,
19999,687429,206057,
20000,427236,206057,
20001,436809,208461,
20002,436814,208463,
20003,436819,208464,
20004,436824,208466,
20005,436829,208467,
20006,436834,208468,
20007,436839,208469,
20008,436844,208471,
20009,436849,208472,
20010,436854,208473,
20011,436859,208475,
20012,436864,208476,
20013,436869,208477,
20014,436874,208479,
20015,436879,208481,
20016,436884,208484,
20017,436889,208485,
20018,436894,208486,
20019,436899,208487,
20020,436904,208488,
20021,436909,208489,
20022,436914,208490,
20023,436919,208491,
20024,436924,208492,
20025,436929,208493,
20026,436934,208494,
20027,701503,208495,
20028,436939,208495,
20029,436944,208498,
20030,436949,208500,
20031,436954,208502,
20032,436959,208503,
20033,436964,208504,
20034,436969,208505,
20035,436974,208506,
20036,436979,208507,
20037,448168,208508,
20038,701504,208508,
20039,436984,208508,
20040,450668,208511,
20041,436989,208511,
20042,436994,208513,
20043,436999,208514,
20044,437004,208515,
20045,437009,208516,
20046,437014,208517,
20047,437019,208520,
20048,437024,208521,
20049,437029,208385,
20050,437034,208410,
20051,437039,208364,
20052,437044,208378,
20053,437049,208395,
20054,437054,208400,
20055,437059,208424,
20056,437064,208431,
20057,437069,208449,
20058,437074,208451,
20059,437079,208458,
20060,437084,208478,
20061,437089,208482,
20062,437094,208496,
20063,433949,208509,
20064,437099,208518,
20065,437104,208365,
20066,437109,208381,
20067,437114,208426,
20068,437119,208459,
20069,437124,208483,
20070,437129,208497,
20071,437134,208510,
20072,437139,208519,
20073,437144,208450,
20074,437149,208452,
20075,439503,208480,
20076,439508,208499,
20077,439513,208501,
20078,439518,208512,
20079,576911,,
20080,576912,,
20081,576913,,
20082,576915,,
20083,682981,,
20084,651357,,
20085,547426,200300,
20086,427081,200300,
20087,427086,200301,
20088,547456,200301,
20089,547476,200302,
20090,427091,200302,
20091,427096,205465,
20092,427101,205466,
20093,453338,205466,
20094,437154,208260,
20095,437159,208262,
20096,437164,208264,
20097,437169,208266,
20098,439958,206429,
20099,549416,206429,
20100,439963,206427,
20101,549421,206427,
20102,427106,206428,
20103,549431,206428,
20104,549426,206430,
20105,427111,206430,
20106,450673,206421,
20107,610513,206421,
20108,610514,206419,
20109,450578,206419,
20110,609015,206418,
20111,450618,206418,
20112,453328,206425,
20113,450873,206425,
20114,465529,214233,
20115,465534,214234,
20116,461594,214241,
20117,576518,214235,
20118,461664,214235,
20119,453448,213096,
20120,453453,213144,
20121,453458,213196,
20122,453463,213211,
20123,461669,214237,
20124,461674,214238,
20125,742039,214239,
20126,453308,214239,
20127,453313,214240,
20128,477159,214228,
20129,576519,214228,
20130,461679,210579,
20131,461684,210578,
20132,491179,220313,
20133,491184,220314,
20134,487069,218578,
20135,487074,218580,
20136,487079,218582,
20137,487084,218574,
20138,491189,220268,
20139,549406,220268,
20140,549411,220269,
20141,491194,220269,
20142,491199,220270,
20143,491204,220271,
20144,505860,220273,
20145,560033,220273,
20146,496325,220279,
20147,496315,220281,
20148,496320,220281,
20149,505865,223751,
20150,505870,223750,
20151,505875,223749,
20152,505855,223752,
20153,574323,223752,
20154,505255,223754,
20155,505895,222071,
20156,505880,222072,
20157,505885,222073,
20158,505890,222074,
20159,510180,223755,
20160,510175,223755,
20161,510185,223757,
20162,557272,223758,
20163,510190,223758,
20164,516314,227029,
20165,516319,227030,
20166,516324,227031,
20167,565010,232434,
20168,540616,232434,
20169,576730,251086,
20170,496545,220315,
20171,496550,220316,
20172,496555,220317,
20173,674248,220317,
20174,516329,224365,
20175,516334,224367,
20176,516339,224361,
20177,516344,224363,
20178,516349,227028,
20179,516354,227027,
20180,516359,221753,
20181,516364,221754,
20182,516369,227646,
20183,668172,282259,
20184,522960,228595,
20185,522965,228596,
20186,522980,227025,
20187,522970,227025,
20188,540621,232450,
20189,540626,232453,
20190,540631,232458,
20191,540636,232461,
20192,530482,228980,
20193,530487,228980,
20194,610515,232481,
20195,540641,232481,
20196,610516,232499,
20197,540646,232499,
20198,610517,232503,
20199,540651,232503,
20200,540656,232611,
20201,546936,234276,
20202,546941,234277,
20203,546961,234278,
20204,546966,234279,
20205,547031,234282,
20206,547036,234283,
20207,547021,234284,
20208,547026,234287,
20209,549386,232610,
20210,549391,232608,
20211,556545,232608,
20212,549396,232612,
20213,549401,232613,
20214,556553,232613,
20215,538768,232723,
20216,538773,232724,
20217,557273,234298,
20218,546981,234298,
20219,546986,234299,
20220,557274,234299,
20221,561769,238546,
20222,561770,238545,
20223,557275,234296,
20224,546971,234296,
20225,557276,234297,
20226,546976,234297,
20227,547866,238555,
20228,547871,238553,
20229,572538,245875,
20230,561771,236054,
20231,561772,236054,
20232,566760,240891,
20233,566761,240892,
20234,566762,240893,
20235,566763,240894,
20236,557973,241881,
20237,557974,241882,
20238,557975,241883,
20239,557976,241884,
20240,566764,245871,
20241,566765,245872,
20242,573857,246931,
20243,573858,246927,
20244,573859,246933,
20245,573860,246929,
20246,568798,247290,
20247,568799,247291,
20248,568800,247292,
20249,568801,247294,
20250,574296,245868,
20251,572539,245868,
